ensg hgnc
ENSG00000176208 ATAD5
ENSG00000263531 RP13-753N3.1
ENSG00000172171 TEFM
ENSG00000184060 ADAP2
ENSG00000181481 RNF135
ENSG00000264107 RP11-848P1.5
ENSG00000196712 NF1
ENSG00000126861 OMG
ENSG00000185862 EVI2B
ENSG00000126860 EVI2A
ENSG00000131242 RAB11FIP4
ENSG00000172301 COPRS
ENSG00000108651 UTP6
ENSG00000178691 SUZ12
ENSG00000185158 LRRC37B
ENSG00000214708 AC090616.2
ENSG00000126858 RHOT1
ENSG00000108666 C17orf75
ENSG00000010244 ZNF207
ENSG00000108671 PSMD11
ENSG00000176749 CDK5R1
ENSG00000176658 MYO1D
ENSG00000141316 SPACA3
ENSG00000108691 CCL2
ENSG00000181291 TMEM132E
ENSG00000132141 CCT6B
ENSG00000198783 ZNF830
ENSG00000005156 LIG3
ENSG00000092871 RFFL
ENSG00000185379 RAD51D
ENSG00000073536 NLE1
ENSG00000141161 UNC45B
ENSG00000266947 RP11-799D4.4
ENSG00000166750 SLFN5
ENSG00000267364 RP11-47L3.1
ENSG00000172716 SLFN11
ENSG00000267547 RP11-686D22.4
ENSG00000172123 SLFN12
ENSG00000154760 SLFN13
ENSG00000205045 SLFN12L
ENSG00000267359 RP11-1094M14.12
ENSG00000267321 RP11-1094M14.11
ENSG00000108733 PEX12
ENSG00000006125 AP2B1
ENSG00000129270 MMP28
ENSG00000154768 C17orf50
ENSG00000172660 TAF15
ENSG00000161570 CCL5
ENSG00000187456 RDM1
ENSG00000006075 CCL3
ENSG00000129277 CCL4
ENSG00000256515 CCL3L3
ENSG00000205021 CCL3L1
ENSG00000197262 CCL4L2
ENSG00000108278 ZNHIT3
ENSG00000141140 MYO19
ENSG00000184886 PIGW
ENSG00000005955 GGNBP2
ENSG00000108272 DHRS11
ENSG00000129282 MRM1
ENSG00000267067 CTB-75G16.3
ENSG00000267785 CTD-3194G12.2
ENSG00000108270 AATF
ENSG00000132142 ACACA
ENSG00000108264 TADA2A
ENSG00000161326 DUSP14
ENSG00000006114 SYNRG
ENSG00000141141 DDX52
ENSG00000174093 RP11-1407O15.2
ENSG00000174100 MRPL45
ENSG00000174111 SOCS7
ENSG00000179294 C17orf96
ENSG00000261005 CTB-58E17.1
ENSG00000266040 CTB-58E17.3
ENSG00000108292 MLLT6
ENSG00000230055 CISD3
ENSG00000108294 PSMB3
ENSG00000141720 PIP4K2B
ENSG00000108296 CWC25
ENSG00000125691 RPL23
ENSG00000002834 LASP1
ENSG00000263874 LINC00672
ENSG00000161381 PLXDC1
ENSG00000067191 CACNB1
ENSG00000108298 RPL19
ENSG00000266753 RP11-690G19.3
ENSG00000108306 FBXL20
ENSG00000266469 CTB-131K11.1
ENSG00000125686 MED1
ENSG00000167258 CDK12
ENSG00000131748 STARD3
ENSG00000173991 TCAP
ENSG00000141744 PNMT
ENSG00000161395 PGAP3
ENSG00000141736 ERBB2
ENSG00000141741 MIEN1
ENSG00000141738 GRB7
ENSG00000264198 RP11-94L15.2
ENSG00000161405 IKZF3
ENSG00000186075 ZPBP2
ENSG00000073605 GSDMB
ENSG00000172057 ORMDL3
ENSG00000264968 RP11-387H17.4
ENSG00000167914 GSDMA
ENSG00000108344 PSMD3
ENSG00000008838 MED24
ENSG00000126351 THRA
ENSG00000126368 NR1D1
ENSG00000188895 MSL1
ENSG00000108349 CASC3
ENSG00000108352 RAPGEFL1
ENSG00000171475 WIPF2
ENSG00000094804 CDC6
ENSG00000131759 RARA
ENSG00000265666 CTD-2267D19.2
ENSG00000131747 TOP2A
ENSG00000141753 IGFBP4
ENSG00000266088 RP5-1028K7.2
ENSG00000126353 CCR7
ENSG00000073584 SMARCE1
ENSG00000186395 KRT10
ENSG00000167920 TMEM99
ENSG00000212657 KRTAP16-1
ENSG00000171403 KRT9
ENSG00000173801 JUP
ENSG00000173812 EIF1
ENSG00000141696 LEPREL4
ENSG00000141698 NT5C3B
ENSG00000178502 KLHL11
ENSG00000131473 ACLY
ENSG00000173786 CNP
ENSG00000168259 DNAJC7
ENSG00000168256 NKIRAS2
ENSG00000108771 DHX58
ENSG00000108773 KAT2A
ENSG00000108774 RAB5C
ENSG00000089558 KCNH4
ENSG00000161610 HCRT
ENSG00000167925 GHDC
ENSG00000173757 STAT5B
ENSG00000126561 STAT5A
ENSG00000168610 STAT3
ENSG00000033627 ATP6V0A1
ENSG00000108784 NAGLU
ENSG00000108786 HSD17B1
ENSG00000266962 RP11-400F19.6
ENSG00000068120 COASY
ENSG00000108788 MLX
ENSG00000131470 PSMC3IP
ENSG00000141699 FAM134C
ENSG00000131462 TUBG1
ENSG00000037042 TUBG2
ENSG00000184451 CCR10
ENSG00000267042 CTD-3193K9.4
ENSG00000108797 CNTNAP1
ENSG00000108799 EZH1
ENSG00000131475 VPS25
ENSG00000183978 COA3
ENSG00000176563 CNTD1
ENSG00000126581 BECN1
ENSG00000131467 PSME3
ENSG00000131480 AOC2
ENSG00000266967 AARSD1
ENSG00000198863 RUNDC1
ENSG00000131469 RPL27
ENSG00000068079 IFI35
ENSG00000108828 VAT1
ENSG00000012048 BRCA1
ENSG00000267002 RP11-242D8.1
ENSG00000188554 NBR1
ENSG00000184988 TMEM106A
ENSG00000188825 LINC00910
ENSG00000175906 ARL4D
ENSG00000067596 DHX8
ENSG00000005102 MEOX1
ENSG00000267440 CTC-501O10.1
ENSG00000108861 DUSP3
ENSG00000161647 MPP3
ENSG00000108852 MPP2
ENSG00000267166 RP11-527L4.5
ENSG00000261514 RP11-527L4.2
ENSG00000108849 PPY
ENSG00000161653 NAGS
ENSG00000091947 TMEM101
ENSG00000161654 LSM12
ENSG00000141349 G6PC3
ENSG00000108840 HDAC5
ENSG00000267080 ASB16-AS1
ENSG00000168591 TMUB2
ENSG00000087152 ATXN7L3
ENSG00000108312 UBTF
ENSG00000260793 RP5-882C2.2
ENSG00000108309 RUNDC3A
ENSG00000013306 SLC25A39
ENSG00000030582 GRN
ENSG00000161682 FAM171A2
ENSG00000186566 GPATCH8
ENSG00000180340 FZD2
ENSG00000180336 C17orf104
ENSG00000180329 CCDC43
ENSG00000161692 DBF4B
ENSG00000073670 ADAM11
ENSG00000131097 HIGD1B
ENSG00000108883 EFTUD2
ENSG00000167131 CCDC103
ENSG00000131095 GFAP
ENSG00000186185 KIF18B
ENSG00000172992 DCAKD
ENSG00000136448 NMT1
ENSG00000161714 PLCD3
ENSG00000181513 ACBD4
ENSG00000186834 HEXIM1
ENSG00000224505 AC002117.1
ENSG00000168517 HEXIM2
ENSG00000267288 RP13-890H12.2
ENSG00000267121 CTD-2020K17.1
ENSG00000184922 FMNL1
ENSG00000233175 CTD-2020K17.3
ENSG00000233483 CTD-2020K17.4
ENSG00000267278 MAP3K14-AS1
ENSG00000159314 ARHGAP27
ENSG00000225190 PLEKHM1
ENSG00000267198 RP11-798G7.6
ENSG00000120088 CRHR1
ENSG00000186868 MAPT
ENSG00000120071 KANSL1
ENSG00000214401 KANSL1-AS1
ENSG00000228696 ARL17B
ENSG00000176681 LRRC37A
ENSG00000185829 ARL17A
ENSG00000073969 NSF
ENSG00000261886 RP11-63A1.1
ENSG00000108433 GOSR2
ENSG00000004897 CDC27
ENSG00000178852 EFCAB13
ENSG00000141279 NPEPPS
ENSG00000263766 RP11-580I16.2
ENSG00000108424 KPNB1
ENSG00000264558 RP11-138C9.1
ENSG00000198933 TBKBP1
ENSG00000073861 TBX21
ENSG00000006025 OSBPL7
ENSG00000159111 MRPL10
ENSG00000141294 LRRC46
ENSG00000141295 SCRN2
ENSG00000167182 SP2
ENSG00000108439 PNPO
ENSG00000108465 CDK5RAP3
ENSG00000005243 COPZ2
ENSG00000082641 NFE2L1
ENSG00000108468 CBX1
ENSG00000002919 SNX11
ENSG00000141293 SKAP1
ENSG00000264451 RP11-433M22.2
ENSG00000173917 HOXB2
ENSG00000230148 HOXB-AS1
ENSG00000182742 HOXB4
ENSG00000260027 HOXB7
ENSG00000136436 CALCOCO2
ENSG00000159199 ATP5G1
ENSG00000159202 UBE2Z
ENSG00000159210 SNF8
ENSG00000167083 GNGT2
ENSG00000108798 ABI3
ENSG00000198740 ZNF652
ENSG00000167085 PHB
ENSG00000250186 RP11-1079K10.4
ENSG00000121067 SPOP
ENSG00000121073 SLC35B1
ENSG00000121104 FAM117A
ENSG00000136504 KAT7
ENSG00000108813 DLX4
ENSG00000005884 ITGA3
ENSG00000005882 PDK2
ENSG00000167100 SAMD14
ENSG00000108819 PPP1R9B
ENSG00000108823 SGCA
ENSG00000108821 COL1A1
ENSG00000167105 TMEM92
ENSG00000015532 XYLT2
ENSG00000108826 MRPL27
ENSG00000154920 EME1
ENSG00000108829 LRRC59
ENSG00000167107 ACSF2
ENSG00000136457 CHAD
ENSG00000136444 RSAD1
ENSG00000136449 MYCBPAP
ENSG00000049283 EPN3
ENSG00000006282 SPATA20
ENSG00000108846 ABCC3
ENSG00000154945 ANKRD40
ENSG00000108848 LUC7L3
ENSG00000141232 TOB1
ENSG00000247011 RP11-700H6.1
ENSG00000008294 SPAG9
ENSG00000239672 NME1
ENSG00000243678 NME1-NME2
ENSG00000011052 NME2
ENSG00000011258 MBTD1
ENSG00000011260 UTP18
ENSG00000141198 TOM1L1
ENSG00000166260 COX11
ENSG00000166263 STXBP4
ENSG00000108924 HLF
ENSG00000108960 MMD
ENSG00000141179 PCTP
ENSG00000183691 NOG
ENSG00000214226 C17orf67
ENSG00000153933 DGKE
ENSG00000121060 TRIM25
ENSG00000121058 COIL
ENSG00000121064 SCPEP1
ENSG00000263004 RP11-166P13.3
ENSG00000121057 AKAP1
ENSG00000153944 MSI2
ENSG00000181610 MRPS23
ENSG00000180891 CUEDC1
ENSG00000136451 VEZF1
ENSG00000266086 RP11-159D12.5
ENSG00000264112 RP11-159D12.2
ENSG00000136450 SRSF1
ENSG00000264364 DYNLL2
ENSG00000011143 MKS1
ENSG00000005381 MPO
ENSG00000005379 BZRAP1
ENSG00000265148 BZRAP1-AS1
ENSG00000265206 MIR142
ENSG00000213246 SUPT4H1
ENSG00000108375 RNF43
ENSG00000176160 HSF5
ENSG00000108389 MTMR4
ENSG00000108387 SEPT4
ENSG00000121101 TEX14
ENSG00000108384 RAD51C
ENSG00000108395 TRIM37
ENSG00000224738 AC099850.1
ENSG00000182628 SKA2
ENSG00000068489 PRR11
ENSG00000167447 SMG8
ENSG00000153982 GDPD1
ENSG00000175155 YPEL2
ENSG00000108406 DHX40
ENSG00000141367 CLTC
ENSG00000141378 PTRH2
ENSG00000062716 VMP1
ENSG00000108423 TUBD1
ENSG00000108443 RPS6KB1
ENSG00000189050 RNFT1
ENSG00000267104 TBC1D3P1-DHX40P1
ENSG00000267302 RP11-178C3.2
ENSG00000068097 HEATR6
ENSG00000267416 CTD-2319I12.2
ENSG00000170832 USP32
ENSG00000141371 C17orf64
ENSG00000062725 APPBP2
ENSG00000259349 RP11-15E18.1
ENSG00000170836 PPM1D
ENSG00000141376 BCAS3
ENSG00000253506 NACA2
ENSG00000136492 BRIP1
ENSG00000108506 INTS2
ENSG00000108510 MED13
ENSG00000087995 METTL2A
ENSG00000146872 TLK2
ENSG00000011028 MRC2
ENSG00000173838 MARCH10
ENSG00000170921 TANC2
ENSG00000008283 CYB561
ENSG00000159640 ACE
ENSG00000136485 DCAF7
ENSG00000136463 TACO1
ENSG00000198909 MAP3K3
ENSG00000136490 LIMD2
ENSG00000266173 STRADA
ENSG00000108588 CCDC47
ENSG00000198231 DDX42
ENSG00000108592 FTSJ3
ENSG00000087191 PSMC5
ENSG00000108604 SMARCD2
ENSG00000259384 GH1
ENSG00000007312 CD79B
ENSG00000007314 SCN4A
ENSG00000264954 RP11-214C8.2
ENSG00000224383 C17orf72
ENSG00000108622 ICAM2
ENSG00000178607 ERN1
ENSG00000266402 SNORA76
ENSG00000136478 TEX2
ENSG00000271605 MILR1
ENSG00000256525 POLG2
ENSG00000108654 DDX5
ENSG00000258890 CEP95
ENSG00000108854 SMURF2
ENSG00000120063 GNA13
ENSG00000263470 RP11-160O5.1
ENSG00000168646 AXIN2
ENSG00000154229 PRKCA
ENSG00000198265 HELZ
ENSG00000266473 RP11-401F2.3
ENSG00000197170 PSMD12
ENSG00000154217 PITPNC1
ENSG00000130935 NOL11
ENSG00000171634 BPTF
ENSG00000186665 C17orf58
ENSG00000182481 KPNA2
ENSG00000265100 RP11-147L13.2
ENSG00000196704 AMZ2
ENSG00000141337 ARSG
ENSG00000108932 SLC16A6
ENSG00000070540 WIPI1
ENSG00000108946 PRKAR1A
ENSG00000269657 AC079210.1
ENSG00000154262 ABCA6
ENSG00000154265 ABCA5
ENSG00000108984 MAP2K6
ENSG00000267365 KCNJ2-AS1
ENSG00000227036 LINC00511
ENSG00000133195 SLC39A11
ENSG00000166685 COG1
ENSG00000133193 FAM104A
ENSG00000141219 C17orf80
ENSG00000179604 CDC42EP4
ENSG00000069188 SDK2
ENSG00000172809 RPL38
ENSG00000246731 CTD-2514K5.2
ENSG00000141540 TTYH2
ENSG00000171595 DNAI2
ENSG00000170412 GPRC5C
ENSG00000167851 CD300A
ENSG00000178789 CD300LB
ENSG00000167850 CD300C
ENSG00000261222 CTD-2006K23.1
ENSG00000186407 CD300E
ENSG00000172794 RAB37
ENSG00000186074 CD300LF
ENSG00000266036 MIR3615
ENSG00000109062 SLC9A3R1
ENSG00000109065 NAT9
ENSG00000109066 TMEM104
ENSG00000161513 FDXR
ENSG00000167861 HID1
ENSG00000109089 CDR2L
ENSG00000167862 ICT1
ENSG00000180901 KCTD2
ENSG00000167863 ATP5H
ENSG00000170190 SLC16A5
ENSG00000125449 ARMC7
ENSG00000125458 NT5C
ENSG00000189159 HN1
ENSG00000265242 RP11-649A18.7
ENSG00000188612 SUMO2
ENSG00000125450 NUP85
ENSG00000125447 GGA3
ENSG00000125445 MRPS7
ENSG00000125457 MIF4GD
ENSG00000263843 RP11-649A18.12
ENSG00000125454 SLC25A19
ENSG00000177885 GRB2
ENSG00000177728 KIAA0195
ENSG00000182173 TSEN54
ENSG00000073350 LLGL2
ENSG00000266714 MYO15B
ENSG00000108469 RECQL5
ENSG00000259120 SMIM6
ENSG00000161526 SAP30BP
ENSG00000132470 ITGB4
ENSG00000108479 GALK1
ENSG00000132475 H3F3B
ENSG00000132478 UNK
ENSG00000092929 UNC13D
ENSG00000132471 WBP2
ENSG00000132481 TRIM47
ENSG00000267801 RP11-552F3.9
ENSG00000141569 TRIM65
ENSG00000204316 MRPL38
ENSG00000188878 FBF1
ENSG00000161533 ACOX1
ENSG00000257949 TEN1
ENSG00000250506 CDK3
ENSG00000167880 EVPL
ENSG00000167881 SRP68
ENSG00000182687 GALR2
ENSG00000182473 EXOC7
ENSG00000129654 FOXJ1
ENSG00000267128 RNF157-AS1
ENSG00000141576 RNF157
ENSG00000185262 UBALD2
ENSG00000129646 QRICH2
ENSG00000161542 PRPSAP1
ENSG00000176170 SPHK1
ENSG00000175931 UBE2O
ENSG00000129673 AANAT
ENSG00000129667 RHBDF2
ENSG00000161544 CYGB
ENSG00000214140 PRCD
ENSG00000267546 RP11-666A8.8
ENSG00000070731 ST6GALNAC2
ENSG00000070526 ST6GALNAC1
ENSG00000261335 RP11-318A15.2
ENSG00000182534 MXRA7
ENSG00000070495 JMJD6
ENSG00000181038 METTL23
ENSG00000161547 SRSF2
ENSG00000092931 MFSD11
ENSG00000129657 SEC14L1
ENSG00000184640 SEPT9
ENSG00000266998 RP11-936I5.1
ENSG00000267016 RP11-75C10.9
ENSG00000204283 FLJ45079
ENSG00000078687 TNRC6C
ENSG00000141524 TMC6
ENSG00000167895 TMC8
ENSG00000108639 SYNGR2
ENSG00000167900 TK1
ENSG00000183077 AFMID
ENSG00000089685 BIRC5
ENSG00000204277 RP11-219G17.4
ENSG00000267737 AC061992.2
ENSG00000184557 SOCS3
ENSG00000266970 RP11-806H10.4
ENSG00000087157 PGS1
ENSG00000267123 CTD-2357A8.3
ENSG00000108669 CYTH1
ENSG00000055483 USP36
ENSG00000035862 TIMP2
ENSG00000108679 LGALS3BP
ENSG00000171302 CANT1
ENSG00000167280 ENGASE
ENSG00000182156 ENPP7
ENSG00000173894 CBX2
ENSG00000141570 CBX8
ENSG00000141582 CBX4
ENSG00000167291 TBC1D16
ENSG00000141519 CCDC40
ENSG00000171298 GAA
ENSG00000141543 EIF4A3
ENSG00000262580 RP11-334C17.5
ENSG00000181523 SGSH
ENSG00000181045 SLC26A11
ENSG00000173821 RNF213
ENSG00000173818 ENDOV
ENSG00000171246 NPTX1
ENSG00000141564 RPTOR
ENSG00000176108 CHMP6
ENSG00000262873 CTD-2561B21.11
ENSG00000226137 BAIAP2-AS1
ENSG00000175866 BAIAP2
ENSG00000181409 AATK
ENSG00000141577 AZI1
ENSG00000167302 ENTHD2
ENSG00000224877 C17orf89
ENSG00000157637 SLC38A10
ENSG00000185168 LINC00482
ENSG00000262877 RP11-1055B8.4
ENSG00000171282 RP11-1055B8.7
ENSG00000184009 ACTG1
ENSG00000185504 C17orf70
ENSG00000182446 NPLOC4
ENSG00000185527 PDE6G
ENSG00000204237 OXLD1
ENSG00000185298 CCDC137
ENSG00000214087 ARL16
ENSG00000185359 HGS
ENSG00000262049 RP13-1032I1.7
ENSG00000262814 MRPL12
ENSG00000183048 SLC25A10
ENSG00000225663 FAM195B
ENSG00000182676 PPP1R27
ENSG00000185624 P4HB
ENSG00000262831 RP11-498C9.2
ENSG00000262413 RP11-498C9.3
ENSG00000141522 ARHGDIA
ENSG00000263731 RP11-498C9.15
ENSG00000183684 ALYREF
ENSG00000141552 ANAPC11
ENSG00000183979 NPB
ENSG00000185813 PCYT2
ENSG00000187531 SIRT7
ENSG00000197063 MAFG
ENSG00000265688 MAFG-AS1
ENSG00000183010 PYCR1
ENSG00000185269 NOTUM
ENSG00000264735 RP11-498C9.17
ENSG00000169696 ASPSCR1
ENSG00000169689 STRA13
ENSG00000169683 LRRC45
ENSG00000169750 RAC3
ENSG00000169738 DCXR
ENSG00000264569 RP13-650J16.1
ENSG00000169733 RFNG
ENSG00000169727 GPS1
ENSG00000169718 DUS1L
ENSG00000169710 FASN
ENSG00000176155 CCDC57
ENSG00000264548 RP13-516M14.2
ENSG00000141526 SLC16A3
ENSG00000141551 CSNK1D
ENSG00000268852 AC132872.2
ENSG00000265692 RP13-516M14.4
ENSG00000260563 RP13-516M14.1
ENSG00000173762 CD7
ENSG00000141574 SECTM1
ENSG00000181396 OGFOD3
ENSG00000169660 HEXDC
ENSG00000178927 C17orf62
ENSG00000265458 RP13-20L14.6
ENSG00000141562 NARF
ENSG00000141568 FOXK2
ENSG00000261845 RP13-638C3.4
ENSG00000141580 WDR45B
ENSG00000141542 RAB40B
ENSG00000141560 FN3KRP
ENSG00000141556 TBCD
ENSG00000175711 B3GNTL1
ENSG00000176845 METRNL
ENSG00000101557 USP14
ENSG00000079134 THOC1
ENSG00000263884 RP11-705O1.8
ENSG00000176912 C18orf56
ENSG00000176890 TYMS
ENSG00000132199 ENOSF1
ENSG00000176105 YES1
ENSG00000273355 RP11-672L10.6
ENSG00000132204 LINC00470
ENSG00000101574 METTL4
ENSG00000080986 NDC80
ENSG00000101596 SMCHD1
ENSG00000132205 EMILIN2
ENSG00000101577 LPIN2
ENSG00000272625 RP11-737O24.5
ENSG00000265907 RP11-737O24.2
ENSG00000266397 RP11-737O24.1
ENSG00000101605 MYOM1
ENSG00000272688 RP13-270P17.3
ENSG00000101608 MYL12A
ENSG00000264235 RP13-270P17.1
ENSG00000118680 MYL12B
ENSG00000177426 TGIF1
ENSG00000170579 DLGAP1
ENSG00000177337 DLGAP1-AS1
ENSG00000262001 DLGAP1-AS2
ENSG00000263753 LINC00667
ENSG00000264575 LINC00526
ENSG00000198081 ZBTB14
ENSG00000082397 EPB41L3
ENSG00000154655 L3MBTL4
ENSG00000178127 NDUFV2
ENSG00000266053 RP11-143J12.2
ENSG00000101745 ANKRD12
ENSG00000128791 TWSG1
ENSG00000273335 RP11-61L19.2
ENSG00000017797 RALBP1
ENSG00000154845 PPP4R1
ENSG00000263627 RP11-692N5.1
ENSG00000168461 RAB31
ENSG00000101558 VAPA
ENSG00000134265 NAPG
ENSG00000255112 CHMP1B
ENSG00000267165 RP11-78A19.3
ENSG00000154889 MPPE1
ENSG00000273141 RP11-820I16.4
ENSG00000141401 IMPA2
ENSG00000176014 TUBB6
ENSG00000141385 AFG3L2
ENSG00000141391 SLMO1
ENSG00000267199 RP11-861E21.2
ENSG00000134278 SPIRE1
ENSG00000215527 AP005482.1
ENSG00000128789 PSMG2
ENSG00000101624 CEP76
ENSG00000267654 RP11-973H7.4
ENSG00000260302 RP11-973H7.1
ENSG00000175354 PTPN2
ENSG00000085415 SEH1L
ENSG00000101639 CEP192
ENSG00000168675 LDLRAD4
ENSG00000177150 FAM210A
ENSG00000101654 RNMT
ENSG00000175322 ZNF519
ENSG00000265787 CYP4F35P
ENSG00000067900 ROCK1
ENSG00000141446 ESCO1
ENSG00000167088 SNRPD1
ENSG00000263350 RP11-13N13.2
ENSG00000158201 ABHD3
ENSG00000101752 MIB1
ENSG00000273348 RP11-535A5.1
ENSG00000265943 RP11-739L10.1
ENSG00000266850 RP11-370A5.1
ENSG00000101773 RBBP8
ENSG00000134490 TMEM241
ENSG00000266495 RP11-17J14.2
ENSG00000101782 RIOK3
ENSG00000141452 C18orf8
ENSG00000141458 NPC1
ENSG00000265752 RP11-403A21.1
ENSG00000168234 TTC39C
ENSG00000264745 RP11-403A21.2
ENSG00000154040 CABYR
ENSG00000141447 OSBPL1A
ENSG00000154059 IMPACT
ENSG00000264695 RP11-178F10.2
ENSG00000198795 ZNF521
ENSG00000141380 SS18
ENSG00000154611 PSMA8
ENSG00000141384 TAF4B
ENSG00000134504 KCTD1
ENSG00000134755 DSC2
ENSG00000134765 DSC1
ENSG00000153339 TRAPPC8
ENSG00000263823 RP11-326K13.4
ENSG00000101695 RNF125
ENSG00000265008 RP11-53I6.3
ENSG00000134758 RNF138
ENSG00000141434 MEP1B
ENSG00000262477 AC021224.1
ENSG00000197705 KLHL14
ENSG00000228835 AC012123.1
ENSG00000134769 DTNA
ENSG00000166974 MAPRE2
ENSG00000186812 ZNF397
ENSG00000186814 ZSCAN30
ENSG00000172466 ZNF24
ENSG00000153391 INO80C
ENSG00000141429 GALNT1
ENSG00000141428 C18orf21
ENSG00000141425 RPRD1A
ENSG00000141424 SLC39A6
ENSG00000134759 ELP2
ENSG00000134779 TPGS2
ENSG00000150477 KIAA1328
ENSG00000078142 PIK3C3
ENSG00000152217 SETBP1
ENSG00000132874 SLC14A2
ENSG00000141469 SLC14A1
ENSG00000152223 EPG5
ENSG00000152229 PSTPIP2
ENSG00000152234 ATP5A1
ENSG00000152240 HAUS1
ENSG00000152242 C18orf25
ENSG00000078043 PIAS2
ENSG00000167216 KATNAL2
ENSG00000267724 RP11-49K24.8
ENSG00000167220 HDHD2
ENSG00000134049 IER3IP1
ENSG00000175387 SMAD2
ENSG00000134030 CTIF
ENSG00000101665 SMAD7
ENSG00000141627 DYM
ENSG00000177576 C18orf32
ENSG00000265681 RPL17
ENSG00000167315 ACAA2
ENSG00000167306 MYO5B
ENSG00000172361 CCDC11
ENSG00000141644 MBD1
ENSG00000154832 CXXC1
ENSG00000154839 SKA1
ENSG00000082212 ME2
ENSG00000141642 ELAC1
ENSG00000141646 SMAD4
ENSG00000176624 MEX3C
ENSG00000134046 MBD2
ENSG00000101751 POLI
ENSG00000041353 RAB27B
ENSG00000196628 TCF4
ENSG00000091164 TXNL1
ENSG00000091157 WDR7
ENSG00000066926 FECH
ENSG00000134440 NARS
ENSG00000267040 RP11-35G9.3
ENSG00000081923 ATP8B1
ENSG00000049759 NEDD4L
ENSG00000198796 ALPK2
ENSG00000267226 RP11-126O1.5
ENSG00000172175 MALT1
ENSG00000267010 RP11-108P20.1
ENSG00000074657 ZNF532
ENSG00000166562 SEC11C
ENSG00000074695 LMAN1
ENSG00000141682 PMAIP1
ENSG00000101542 CDH20
ENSG00000197563 PIGN
ENSG00000134444 KIAA1468
ENSG00000141655 TNFRSF11A
ENSG00000141664 ZCCHC2
ENSG00000081913 PHLPP1
ENSG00000171791 BCL2
ENSG00000119537 KDSR
ENSG00000267390 RP11-635N19.1
ENSG00000119541 VPS4B
ENSG00000197632 SERPINB2
ENSG00000166401 SERPINB8
ENSG00000171451 DSEL
ENSG00000166479 TMX3
ENSG00000150636 CCDC102B
ENSG00000150637 CD226
ENSG00000176225 RTTN
ENSG00000170677 SOCS6
ENSG00000263417 GTSCR1
ENSG00000166342 NETO1
ENSG00000263958 RP11-676J15.1
ENSG00000141665 FBXO15
ENSG00000075336 TIMM21
ENSG00000166347 CYB5A
ENSG00000133313 CNDP2
ENSG00000264247 LINC00909
ENSG00000215421 ZNF407
ENSG00000180011 ZADH2
ENSG00000179981 TSHZ1
ENSG00000101493 ZNF516
ENSG00000265778 RP11-17M16.2
ENSG00000220032 RP11-17M16.1
ENSG00000264278 RP11-162A12.2
ENSG00000130856 ZNF236
ENSG00000266844 RP11-862L9.3
ENSG00000197971 MBP
ENSG00000166377 ATP9B
ENSG00000131196 NFATC1
ENSG00000269679 AC018445.1
ENSG00000178412 RP11-567M16.3
ENSG00000060069 CTDP1
ENSG00000122490 PQLC1
ENSG00000226742 HSBP1L1
ENSG00000141759 TXNL4A
ENSG00000101546 RBFA
ENSG00000101544 ADNP2
ENSG00000267270 AC139100.2
ENSG00000196476 C20orf96
ENSG00000177764 ZCCHC3
ENSG00000225377 RP5-1103G7.4
ENSG00000177732 SOX12
ENSG00000125841 NRSN2
ENSG00000101255 TRIB3
ENSG00000125826 RBCK1
ENSG00000125875 TBC1D20
ENSG00000101266 CSNK2A1
ENSG00000271303 SRXN1
ENSG00000101276 SLC52A3
ENSG00000125898 FAM110A
ENSG00000125818 PSMF1
ENSG00000125895 TMEM74B
ENSG00000215595 C20orf202
ENSG00000101298 SNPH
ENSG00000125775 SDCBP2
ENSG00000234684 SDCBP2-AS1
ENSG00000229728 RP11-314N13.3
ENSG00000088832 FKBP1A
ENSG00000088833 NSFL1C
ENSG00000196209 SIRPB2
ENSG00000125900 SIRPD
ENSG00000260861 RP4-576H24.4
ENSG00000101307 SIRPB1
ENSG00000089012 SIRPG
ENSG00000198053 SIRPA
ENSG00000125834 STK35
ENSG00000226644 RP11-128M1.1
ENSG00000125835 SNRPB
ENSG00000088876 ZNF343
ENSG00000101361 NOP56
ENSG00000101365 IDH3B
ENSG00000088881 EBF4
ENSG00000132635 PCED1A
ENSG00000215305 VPS16
ENSG00000132670 PTPRA
ENSG00000125787 GNRH2
ENSG00000125901 MRPS26
ENSG00000101405 OXT
ENSG00000185019 UBOX5
ENSG00000215251 FASTKD5
ENSG00000088899 LZTS3
ENSG00000198171 DDRGK1
ENSG00000125877 ITPA
ENSG00000088836 SLC4A11
ENSG00000088854 C20orf194
ENSG00000088812 ATRN
ENSG00000088827 SIGLEC1
ENSG00000101220 C20orf27
ENSG00000125817 CENPB
ENSG00000101224 CDC25B
ENSG00000125843 AP5S1
ENSG00000088888 MAVS
ENSG00000229539 RP11-119B16.2
ENSG00000125779 PANK2
ENSG00000101236 RNF24
ENSG00000088826 SMOX
ENSG00000171867 PRNP
ENSG00000101265 RASSF2
ENSG00000089057 SLC23A2
ENSG00000089063 TMEM230
ENSG00000132646 PCNA
ENSG00000101290 CDS2
ENSG00000125772 GPCPD1
ENSG00000171984 C20orf196
ENSG00000089195 TRMT6
ENSG00000125885 MCM8
ENSG00000088766 CRLS1
ENSG00000125827 TMX4
ENSG00000182621 PLCB1
ENSG00000125869 LAMP5
ENSG00000132623 ANKEF1
ENSG00000125863 MKKS
ENSG00000149346 SLX4IP
ENSG00000132640 BTBD3
